trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level
276,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,1,4,19,13,1,0,0,0,98,64,34,184,163,known_visit_core_500,10,4,8,0,0.0,0
277,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,47,5,2,37,11,0,0,0,0,155,95,60,147,137,known_visit_core_500,10,4,8,0,0.0,0
277,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,46,4,1,40,7,0,0,0,0,124,93,31,160,154,known_visit_core_500,10,4,8,0,0.0,0
277,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,20,0,2,18,3,0,1,1,0,81,43,38,190,167,known_visit_core_500,10,4,8,0,0.0,0
277,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,1,3,19,7,0,1,1,0,79,53,26,173,187,known_visit_core_500,10,4,8,0,0.0,0
278,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,27,4,0,28,0,0,0,0,0,97,55,42,150,122,known_visit_core_500,10,4,8,0,0.0,0
278,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,26,0,2,24,3,0,1,1,0,83,55,28,149,137,known_visit_core_500,10,4,8,0,0.0,0
278,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,3,2,25,3,0,3,1,0,108,56,52,127,134,known_visit_core_500,10,4,8,0,0.0,0
278,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,3,1,24,2,1,0,0,0,81,53,28,154,134,known_visit_core_500,10,4,8,0,0.0,0
279,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,53,2,5,42,12,1,1,1,0,142,107,35,213,177,known_visit_core_500,10,4,8,0,0.0,0
279,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,43,5,2,34,10,1,1,1,0,135,89,46,221,176,known_visit_core_500,10,4,8,0,0.0,0
279,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,0,9,26,21,1,2,1,0,137,96,41,206,189,known_visit_core_500,10,4,8,0,0.0,0
279,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,38,3,3,28,11,1,0,0,0,118,78,40,220,194,known_visit_core_500,10,4,8,0,0.0,0
280,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,26,5,0,27,0,0,0,0,0,89,53,36,122,137,known_visit_core_500,10,4,8,0,0.0,0
280,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,1,1,23,3,1,0,0,0,84,51,33,123,140,known_visit_core_500,10,4,8,0,0.0,0
280,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,1,1,22,5,0,6,6,0,88,53,35,126,134,known_visit_core_500,10,4,8,0,0.0,0
280,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,3,0,27,0,0,1,1,0,87,54,33,144,117,known_visit_core_500,10,4,8,0,0.0,0
281,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,47,3,2,40,8,0,1,1,0,134,95,39,138,195,known_visit_core_500,10,4,8,0,0.0,0
281,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,42,4,0,39,4,1,11,3,0,126,87,39,159,182,known_visit_core_500,10,4,8,0,0.0,0
281,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,6,2,0,7,0,0,66,1,0,89,14,75,187,191,known_visit_core_500,10,4,8,0,0.0,0
281,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,7,1,0,7,1,0,78,1,0,118,16,102,162,186,known_visit_core_500,10,4,8,0,0.0,0
282,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,3,2,32,5,0,2,1,0,137,76,61,207,165,known_visit_core_500,10,4,8,0,0.0,0
282,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,46,5,2,43,4,1,1,1,0,134,94,40,201,174,known_visit_core_500,10,4,8,0,0.0,0
282,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,0,5,28,19,0,0,0,0,128,93,35,194,187,known_visit_core_500,10,4,8,0,0.0,0
282,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,2,1,27,3,1,13,3,0,110,62,48,216,183,known_visit_core_500,10,4,8,0,0.0,0
283,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,1,1,34,3,0,0,0,0,113,73,40,186,147,known_visit_core_500,10,4,8,0,0.0,0
283,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,3,2,30,7,0,0,0,0,105,73,32,180,162,known_visit_core_500,10,4,8,0,0.0,0
283,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,1,3,22,14,0,0,0,0,119,71,48,177,151,known_visit_core_500,10,4,8,0,0.0,0
283,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,5,1,34,3,0,0,0,0,110,73,37,171,166,known_visit_core_500,10,4,8,0,0.0,0
284,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,3,3,31,8,0,0,0,0,111,77,34,167,146,known_visit_core_500,10,4,8,0,0.0,0
284,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,2,3,18,8,1,8,4,0,125,57,68,162,137,known_visit_core_500,10,4,8,0,0.0,0
284,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,3,2,33,5,0,6,4,0,109,77,32,153,163,known_visit_core_500,10,4,8,0,0.0,0
284,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,2,2,21,5,1,0,0,0,80,52,28,182,162,known_visit_core_500,10,4,8,0,0.0,0
285,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,39,1,3,30,10,0,0,0,0,135,80,55,163,161,known_visit_core_500,10,4,8,0,0.0,0
285,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,3,2,32,6,0,6,1,0,118,76,42,189,152,known_visit_core_500,10,4,8,0,0.0,0
285,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,34,4,1,34,1,2,1,1,0,106,71,35,187,165,known_visit_core_500,10,4,8,0,0.0,0
285,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,35,2,1,26,10,0,0,0,0,100,72,28,194,165,known_visit_core_500,10,4,8,0,0.0,0
286,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,26,5,0,27,0,1,0,0,0,93,53,40,114,115,known_visit_core_500,10,4,8,0,0.0,0
286,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,1,2,22,4,0,0,0,0,79,52,27,125,118,known_visit_core_500,10,4,8,0,0.0,0
286,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,18,0,3,6,13,0,0,0,0,62,40,22,130,129,known_visit_core_500,10,4,8,0,0.0,0
286,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,4,0,27,0,0,0,0,0,88,53,35,112,122,known_visit_core_500,10,4,8,0,0.0,0
287,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,25,3,1,21,5,0,2,1,0,119,53,66,124,126,known_visit_core_500,10,4,8,0,0.0,0
287,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,15,2,0,16,0,0,0,0,0,77,33,44,142,150,known_visit_core_500,10,4,8,0,0.0,0
287,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,25,1,1,23,3,1,3,3,0,83,54,29,145,142,known_visit_core_500,10,4,8,0,0.0,0
287,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,27,4,1,27,1,1,0,0,0,91,55,36,131,147,known_visit_core_500,10,4,8,0,0.0,0
288,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,19,2,0,20,0,0,2,1,0,68,42,26,217,194,known_visit_core_500,10,4,8,0,0.0,0
288,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,47,4,2,40,8,1,0,0,0,139,95,44,178,163,known_visit_core_500,10,4,8,0,0.0,0
288,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,1,2,32,15,0,7,7,0,155,93,62,170,155,known_visit_core_500,10,4,8,0,0.0,0
288,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,3,1,32,3,0,22,5,0,118,72,46,193,169,known_visit_core_500,10,4,8,0,0.0,0
289,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,63,1,5,40,24,1,40,2,0,210,129,81,241,170,known_visit_core_500,10,4,8,0,0.0,0
289,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,56,4,2,52,5,0,6,6,0,156,117,39,266,199,known_visit_core_500,10,4,8,0,0.0,0
289,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,43,3,1,38,6,0,2,1,0,124,91,33,274,223,known_visit_core_500,10,4,8,0,0.0,0
289,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,51,2,3,45,7,1,5,5,0,131,106,25,261,229,known_visit_core_500,10,4,8,0,0.0,0
290,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,26,4,0,27,0,1,0,0,0,88,54,34,138,119,known_visit_core_500,10,4,8,0,0.0,0
290,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,3,1,24,6,0,0,0,0,89,59,30,140,116,known_visit_core_500,10,4,8,0,0.0,0
290,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,29,2,2,28,2,1,0,0,0,86,59,27,135,124,known_visit_core_500,10,4,8,0,0.0,0
290,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,1,3,22,5,0,0,0,0,82,54,28,134,129,known_visit_core_500,10,4,8,0,0.0,0
291,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,2,3,21,12,0,0,0,0,108,65,43,152,133,known_visit_core_500,10,4,8,0,0.0,0
291,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,5,1,26,6,0,0,0,0,105,63,42,161,126,known_visit_core_500,10,4,8,0,0.0,0
291,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,2,0,28,4,1,0,0,0,84,63,21,162,147,known_visit_core_500,10,4,8,0,0.0,0
291,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,1,4,27,5,1,0,0,0,96,63,33,156,141,known_visit_core_500,10,4,8,0,0.0,0
292,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,54,5,2,42,13,0,3,1,0,171,110,61,247,170,known_visit_core_500,10,4,8,0,0.0,0
292,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,48,3,3,35,14,0,3,3,0,139,100,39,234,214,known_visit_core_500,10,4,8,0,0.0,0
292,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,49,1,3,37,13,0,1,1,0,130,101,29,253,204,known_visit_core_500,10,4,8,0,0.0,0
292,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,53,1,3,40,14,0,5,1,0,148,109,39,249,190,known_visit_core_500,10,4,8,0,0.0,0
293,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,2,2,27,6,0,2,2,0,115,67,48,148,131,known_visit_core_500,10,4,8,0,0.0,0
293,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,4,1,24,6,1,2,1,0,84,61,23,154,156,known_visit_core_500,10,4,8,0,0.0,0
293,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,23,0,2,21,3,0,0,0,0,90,48,42,156,148,known_visit_core_500,10,4,8,0,0.0,0
293,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,4,1,32,1,0,1,1,0,105,65,40,150,139,known_visit_core_500,10,4,8,0,0.0,0
294,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,43,5,1,37,7,0,1,1,0,112,88,24,202,169,known_visit_core_500,10,4,8,0,0.0,0
294,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,60,2,3,50,11,1,5,3,0,176,122,54,163,144,known_visit_core_500,10,4,8,0,0.0,0
294,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,2,4,19,13,0,2,2,0,117,67,50,198,167,known_visit_core_500,10,4,8,0,0.0,0
294,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,28,1,1,23,6,1,1,1,0,78,59,19,222,183,known_visit_core_500,10,4,8,0,0.0,0
295,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,2,2,29,5,0,0,0,0,112,67,45,158,130,known_visit_core_500,10,4,8,0,0.0,0
295,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,34,5,1,34,1,0,0,0,0,111,69,42,153,137,known_visit_core_500,10,4,8,0,0.0,0
295,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,1,3,27,4,1,0,0,0,85,62,23,178,138,known_visit_core_500,10,4,8,0,0.0,0
295,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,34,2,1,26,9,0,0,0,0,93,69,24,167,141,known_visit_core_500,10,4,8,0,0.0,0
296,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,6,0,41,1,0,0,0,0,140,84,56,172,172,known_visit_core_500,10,4,8,0,0.0,0
296,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,1,1,34,5,1,6,3,0,136,79,57,176,171,known_visit_core_500,10,4,8,0,0.0,0
296,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,3,0,26,1,2,0,0,0,87,57,30,214,183,known_visit_core_500,10,4,8,0,0.0,0
296,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,37,0,3,20,18,0,4,2,0,121,76,45,187,175,known_visit_core_500,10,4,8,0,0.0,0
297,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,26,4,2,20,7,1,0,0,0,94,54,40,176,146,known_visit_core_500,10,4,8,0,0.0,0
297,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,45,4,1,38,8,0,0,0,0,123,91,32,151,142,known_visit_core_500,10,4,8,0,0.0,0
297,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,34,1,3,27,8,0,4,2,0,96,72,24,190,129,known_visit_core_500,10,4,8,0,0.0,0
297,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,38,1,2,29,10,2,0,0,0,103,78,25,167,146,known_visit_core_500,10,4,8,0,0.0,0
298,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,3,0,38,0,0,0,0,0,118,75,43,132,148,known_visit_core_500,10,4,8,0,0.0,0
298,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,26,3,0,25,2,2,0,0,0,85,54,31,170,143,known_visit_core_500,10,4,8,0,0.0,0
298,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,2,2,23,13,1,8,8,0,116,74,42,155,127,known_visit_core_500,10,4,8,0,0.0,0
298,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,23,2,0,23,1,1,6,2,0,79,49,30,161,157,known_visit_core_500,10,4,8,0,0.0,0
299,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,47,2,5,33,15,0,112,3,0,269,99,170,197,145,known_visit_core_500,10,4,8,0,0.0,0
299,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,6,0,41,0,0,0,0,1,102,82,20,268,241,known_visit_core_500,10,4,8,0,0.0,0
299,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,47,0,5,33,15,1,0,0,0,135,96,39,231,244,known_visit_core_500,10,4,8,0,0.0,0
299,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,40,2,3,21,20,1,0,0,1,105,82,23,255,250,known_visit_core_500,10,4,8,0,0.0,0
300,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,3,0,33,0,0,0,0,0,101,65,36,163,130,known_visit_core_500,10,4,8,0,0.0,0
300,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,1,2,23,10,0,1,1,0,91,66,25,156,148,known_visit_core_500,10,4,8,0,0.0,0
300,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,2,1,28,5,1,1,1,0,98,66,32,156,141,known_visit_core_500,10,4,8,0,0.0,0
300,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,4,0,32,0,0,0,0,0,105,64,41,148,142,known_visit_core_500,10,4,8,0,0.0,0
301,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,50,4,5,39,12,0,4,2,0,178,102,76,195,155,known_visit_core_500,10,4,8,0,0.0,0
301,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,49,2,3,45,5,0,3,3,0,145,101,44,204,178,known_visit_core_500,10,4,8,0,0.0,0
301,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,38,1,4,26,13,1,1,1,0,114,78,36,205,209,known_visit_core_500,10,4,8,0,0.0,0
301,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,24,3,1,20,5,2,0,0,0,91,51,40,221,216,known_visit_core_500,10,4,8,0,0.0,0
302,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,6,0,39,0,0,0,0,0,135,77,58,170,147,known_visit_core_500,10,4,8,0,0.0,0
302,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,0,4,23,11,0,0,0,0,91,68,23,188,172,known_visit_core_500,10,4,8,0,0.0,0
302,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,38,2,4,33,6,0,1,1,0,118,77,41,180,154,known_visit_core_500,10,4,8,0,0.0,0
302,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,37,2,1,26,12,1,0,0,0,108,75,33,187,157,known_visit_core_500,10,4,8,0,0.0,0
303,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,5,1,31,3,0,0,0,0,108,67,41,151,126,known_visit_core_500,10,4,8,0,0.0,0
303,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,23,0,3,16,8,0,1,1,0,85,49,36,156,143,known_visit_core_500,10,4,8,0,0.0,0
303,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,1,1,24,7,0,5,4,0,99,64,35,140,145,known_visit_core_500,10,4,8,0,0.0,0
303,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,4,2,32,2,1,0,0,0,93,67,26,141,151,known_visit_core_500,10,4,8,0,0.0,0
304,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,24,2,4,15,10,0,4,2,0,113,51,62,117,122,known_visit_core_500,10,4,8,0,0.0,0
304,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,24,5,0,25,0,0,2,2,0,73,50,23,130,148,known_visit_core_500,10,4,8,0,0.0,0
304,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,25,2,1,20,6,2,0,0,0,83,51,32,126,143,known_visit_core_500,10,4,8,0,0.0,0
304,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,22,1,2,19,4,0,3,1,0,83,47,36,137,132,known_visit_core_500,10,4,8,0,0.0,0
305,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,59,4,4,46,14,0,3,1,0,187,120,67,145,111,known_visit_core_500,10,4,8,0,0.0,0
305,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,4,2,33,4,1,0,0,0,110,74,36,178,155,known_visit_core_500,10,4,8,0,0.0,0
305,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,22,0,1,18,5,1,1,1,0,68,48,20,211,164,known_visit_core_500,10,4,8,0,0.0,0
305,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,2,2,24,6,0,0,0,0,78,60,18,194,171,known_visit_core_500,10,4,8,0,0.0,0
306,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,54,5,2,48,7,0,6,2,0,184,112,72,195,185,known_visit_core_500,10,4,8,0,0.0,0
306,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,26,2,0,24,3,0,0,0,0,85,54,31,235,244,known_visit_core_500,10,4,8,0,0.0,0
306,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,49,0,5,32,18,2,9,1,0,165,100,65,198,200,known_visit_core_500,10,4,8,0,0.0,0
