trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message,debug_max_events
15,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1352,1352,0,625,735,0,0,0,22517,120810,36804,1403,21114,2755,19762,0,0,0.24902397271859966,36.0272,0.0,14.616863905325443,0.0,31.6192,acbba_entry:19762;collision_intent:1403;state:1352,173,2932,0.1734,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
16,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1248,1248,0,625,631,0,0,0,20823,111674,34074,1275,19548,2523,18300,0,0,0.24903707709961045,33.3168,0.0,14.663461538461538,0.0,29.28,acbba_entry:18300;collision_intent:1275;state:1248,159,2662,0.20019999999999993,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
17,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1236,1236,0,625,619,0,0,0,20406,109091,33746,1268,19138,2504,17902,0,0,0.25190913773411666,32.6496,0.0,14.483818770226538,0.0,28.6432,acbba_entry:17902;collision_intent:1268;state:1236,158,2605,0.1846000000000001,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
18,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1353,1353,0,625,736,0,0,0,23266,125765,37092,1967,21299,3320,19946,0,0,0.2487926593689633,37.2256,0.0,14.742054693274206,0.0,31.9136,acbba_entry:19946;collision_intent:1967;state:1353,226,3080,0.3974,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
19,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1283,1283,0,625,666,0,0,0,21896,117372,35888,1312,20584,2595,19301,0,0,0.24907865605241422,35.0336,0.0,15.04364770070148,0.0,30.8816,acbba_entry:19301;collision_intent:1312;state:1283,163,2809,0.2025999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
20,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1271,1271,0,625,654,0,0,0,21126,113318,34523,1327,19799,2598,18528,0,0,0.24916998671978752,33.8016,0.0,14.577498033044847,0.0,29.6448,acbba_entry:18528;collision_intent:1327;state:1271,163,2728,0.17979999999999996,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
21,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1406,1406,0,625,789,0,0,0,22275,119354,36549,1457,20818,2863,19412,0,0,0.2508441772360402,35.64,0.0,13.806543385490754,0.0,31.0592,acbba_entry:19412;collision_intent:1457;state:1406,179,2854,0.2185999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
22,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1274,1274,0,625,657,0,0,0,20949,112384,34253,1310,19639,2584,18365,0,0,0.24917252867961037,33.5184,0.0,14.415227629513344,0.0,29.384,acbba_entry:18365;collision_intent:1310;state:1274,161,2678,0.1946000000000001,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
23,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1310,1310,0,625,693,0,0,0,21892,117008,36203,1376,20516,2686,19206,0,0,0.2521469017056812,35.0272,0.0,14.661068702290077,0.0,30.7296,acbba_entry:19206;collision_intent:1376;state:1310,170,2809,0.2842,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
24,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1412,1412,0,625,795,0,0,0,22271,119521,36371,1457,20814,2869,19402,0,0,0.2496413691803999,35.6336,0.0,13.740793201133144,0.0,31.0432,acbba_entry:19402;collision_intent:1457;state:1412,180,2851,0.1826000000000001,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
25,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1485,1485,0,625,868,0,0,0,21833,117394,35427,1552,20281,3037,18796,0,0,0.2495614869291405,34.9328,0.0,12.657239057239057,0.0,30.0736,acbba_entry:18796;collision_intent:1552;state:1485,190,2786,0.24980000000000002,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
26,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1287,1287,0,625,670,0,0,0,21860,117141,35870,1335,20525,2622,19238,0,0,0.24967633260479166,34.976,0.0,14.947940947940948,0.0,30.7808,acbba_entry:19238;collision_intent:1335;state:1287,164,2839,0.16379999999999995,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
27,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1556,1556,0,625,939,0,0,0,21762,117070,35259,1592,20170,3148,18614,0,0,0.2497361617735595,34.8192,0.0,11.962724935732648,0.0,29.7824,acbba_entry:18614;collision_intent:1592;state:1556,197,2750,0.1621999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
28,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1427,1427,0,625,810,0,0,0,22811,122385,37281,1485,21326,2912,19899,0,0,0.24974209193585123,36.4976,0.0,13.944639103013314,0.0,31.8384,acbba_entry:19899;collision_intent:1485;state:1427,182,2924,0.14739999999999998,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
29,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1323,1323,0,625,706,0,0,0,22575,120869,37145,1367,21208,2690,19885,0,0,0.2502273569335444,36.12,0.0,15.030234315948602,0.0,31.816,acbba_entry:19885;collision_intent:1367;state:1323,169,2877,0.17579999999999996,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
30,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1348,1348,0,625,731,0,0,0,22372,119956,36623,1383,20989,2731,19641,0,0,0.24930904437092405,35.7952,0.0,14.570474777448071,0.0,31.4256,acbba_entry:19641;collision_intent:1383;state:1348,171,2914,0.14539999999999997,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
31,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1633,1633,0,625,1016,0,0,0,23156,124482,37597,1657,21499,3290,19866,0,0,0.24983553396638913,37.0496,0.0,12.165339865278629,0.0,31.7856,acbba_entry:19866;collision_intent:1657;state:1633,206,2953,0.2722,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
32,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1483,1483,0,625,866,0,0,0,22607,121637,36582,1506,21101,2989,19618,0,0,0.24770455838140895,36.1712,0.0,13.228590694538099,0.0,31.3888,acbba_entry:19618;collision_intent:1506;state:1483,189,2879,0.16260000000000008,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
33,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1232,1232,0,625,615,0,0,0,21237,113364,35274,1275,19962,2507,18730,0,0,0.2524638739183647,33.9792,0.0,15.202922077922079,0.0,29.968,acbba_entry:18730;collision_intent:1275;state:1232,158,2706,0.20900000000000007,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
34,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1303,1303,0,625,686,0,0,0,22610,121326,36936,1358,21252,2661,19949,0,0,0.2482942208538643,36.176,0.0,15.310053722179585,0.0,31.9184,acbba_entry:19949;collision_intent:1358;state:1303,165,2933,0.1866000000000001,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
35,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1104,1104,0,625,487,0,0,0,20813,111371,34315,1131,19682,2235,18578,0,0,0.24907635244503482,33.3008,0.0,16.827898550724637,0.0,29.7248,acbba_entry:18578;collision_intent:1131;state:1104,141,2683,0.16900000000000004,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
36,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1477,1477,0,625,860,0,0,0,22074,118426,36070,1557,20517,3034,19040,0,0,0.2511890916941162,35.3184,0.0,12.890995260663507,0.0,30.464,acbba_entry:19040;collision_intent:1557;state:1477,187,2816,0.2245999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
37,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1234,1234,0,625,617,0,0,0,21137,113259,34695,1294,19843,2528,18609,0,0,0.24979121069001267,33.8192,0.0,15.080226904376014,0.0,29.7744,acbba_entry:18609;collision_intent:1294;state:1234,158,2714,0.16379999999999995,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
38,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1426,1426,0,625,809,0,0,0,21499,115258,35222,1472,20027,2898,18601,0,0,0.25126983221093485,34.3984,0.0,13.044179523141654,0.0,29.7616,acbba_entry:18601;collision_intent:1472;state:1426,181,2781,0.12339999999999995,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
39,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1290,1290,0,625,673,0,0,0,21572,115485,35513,1310,20262,2600,18972,0,0,0.2503948444594861,34.5152,0.0,14.706976744186047,0.0,30.3552,acbba_entry:18972;collision_intent:1310;state:1290,163,2739,0.18900000000000006,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
40,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1545,1545,0,625,928,0,0,0,22769,122236,37137,1611,21158,3156,19613,0,0,0.2507630185825411,36.4304,0.0,12.694498381877022,0.0,31.3808,acbba_entry:19613;collision_intent:1611;state:1545,196,2908,0.1482000000000001,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
41,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1351,1351,0,625,734,0,0,0,22386,120326,36371,1411,20975,2762,19624,0,0,0.24772510557144803,35.8176,0.0,14.525536639526276,0.0,31.3984,acbba_entry:19624;collision_intent:1411;state:1351,171,2885,0.18619999999999992,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
42,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1411,1411,0,625,794,0,0,0,21824,117176,35588,1472,20352,2883,18941,0,0,0.24981047311526042,34.9184,0.0,13.423812898653438,0.0,30.3056,acbba_entry:18941;collision_intent:1472;state:1411,181,2837,0.21540000000000004,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
43,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1437,1437,0,625,820,0,0,0,21720,116554,35483,1469,20251,2906,18814,0,0,0.25031392412207065,34.752,0.0,13.092553931802366,0.0,30.1024,acbba_entry:18814;collision_intent:1469;state:1437,182,2766,0.1721999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
44,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1288,1288,0,625,671,0,0,0,22063,117918,36496,1332,20731,2620,19443,0,0,0.25154042318560893,35.3008,0.0,15.095496894409937,0.0,31.1088,acbba_entry:19443;collision_intent:1332;state:1288,164,2850,0.20300000000000007,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
45,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1311,1311,0,625,694,0,0,0,22639,122063,36404,1739,20900,3050,19589,0,0,0.24884137421903837,36.2224,0.0,14.942028985507246,0.0,31.3424,acbba_entry:19589;collision_intent:1739;state:1311,202,2948,0.14900000000000002,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
46,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1515,1515,0,625,898,0,0,0,24169,130296,38855,2049,22120,3564,20605,0,0,0.2509883210170017,38.6704,0.0,13.6006600660066,0.0,32.968,acbba_entry:20605;collision_intent:2049;state:1515,239,3083,0.2669999999999999,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
47,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1503,1503,0,625,886,0,0,0,21789,116872,35647,1548,20241,3051,18738,0,0,0.25159687471326836,34.8624,0.0,12.467065868263473,0.0,29.9808,acbba_entry:18738;collision_intent:1548;state:1503,192,2863,0.23859999999999992,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
48,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1608,1608,0,625,991,0,0,0,24379,131722,38919,2187,22192,3795,20584,0,0,0.25055365282105424,39.0064,0.0,12.800995024875622,0.0,32.9344,acbba_entry:20584;collision_intent:2187;state:1608,261,3133,0.26059999999999994,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
49,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,ACBBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_acbba,,coverage,1446,1446,0,625,829,0,0,0,22370,120181,36396,1508,20862,2954,19416,0,0,0.2492398718054072,35.792,0.0,13.427385892116183,0.0,31.0656,acbba_entry:19416;collision_intent:1508;state:1446,184,2838,0.20019999999999993,completed,grid_coverage,coverage,acbba,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/acbba,coverage_g25_d85_bernoulli_025_acbba,,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_dmchba,,coverage,1039,1039,0,625,422,0,0,0,2103,12890,1820,1064,1039,2103,0,0,0,0.2503783188884303,3.3648,0.0,0.0,0.0,0.0,collision_intent:1064;state:1039,132,266,0.19379999999999997,completed,grid_coverage,coverage,dmchba,3,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/dmchba,coverage_g25_d85_bernoulli_025_dmchba,,,
1,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_dmchba,,coverage,1071,1071,0,625,454,0,0,0,2266,13966,1890,1195,1071,2266,0,0,0,0.2523027633159792,3.6256,0.0,0.0,0.0,0.0,collision_intent:1195;state:1071,146,296,0.2749999999999999,completed,grid_coverage,coverage,dmchba,3,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/dmchba,coverage_g25_d85_bernoulli_025_dmchba,,,
2,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,bernoulli,drop_0.25,25,625,8,85.0,78.125,coverage_g25_d85_bernoulli_025_dmchba,,coverage,1061,1061,0,625,444,0,0,0,2153,13205,1861,1092,1061,2153,0,0,0,0.2507410401509027,3.4448,0.0,0.0,0.0,0.0,collision_intent:1092;state:1061,135,274,0.21700000000000008,completed,grid_coverage,coverage,dmchba,3,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid25/density85/bernoulli_025/dmchba,coverage_g25_d85_bernoulli_025_dmchba,,,
