trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
12,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(27,26);01:(26,6);02:(30,26);03:(32,33);04:(32,28);05:(31,27);06:(33,33);07:(0,8);08:(32,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
13,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,14);01:(11,28);02:(29,33);03:(33,29);04:(10,29);05:(30,30);06:(11,29);07:(25,26);08:(10,28)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
14,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(1,9);01:(33,33);02:(24,17);03:(11,22);04:(32,30);05:(13,21);06:(12,22);07:(12,21);08:(33,29)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
15,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(8,19);01:(31,7);02:(7,18);03:(7,16);04:(9,17);05:(8,16);06:(8,17);07:(8,18);08:(9,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
16,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
17,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
18,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
19,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
20,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(25,19);01:(27,20);02:(33,27);03:(25,15);04:(33,26);05:(22,33);06:(23,18);07:(22,24);08:(33,33)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
21,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(31,24);01:(32,26);02:(33,29);03:(33,23);04:(32,20);05:(29,13);06:(32,25);07:(21,20);08:(31,30)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
22,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(5,27);01:(14,22);02:(14,21);03:(33,13);04:(6,27);05:(15,22);06:(6,26);07:(28,3);08:(5,26)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
23,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(32,33);01:(30,23);02:(6,33);03:(5,32);04:(30,22);05:(24,12);06:(5,33);07:(4,33);08:(33,32)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
24,dcta_parity_v1,custom,,4cbab6744e1d07a0ea84369e6acdc03cf208b5a5a62641ef63237ba1c1fdf493,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(12,16);01:(26,24);02:(9,2);03:(12,15);04:(33,31);05:(33,27);06:(28,27);07:(31,10);08:(12,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
25,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,32);01:(28,30);02:(26,33);03:(33,33);04:(31,32);05:(30,31);06:(33,30);07:(20,33);08:(23,32)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
26,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,16);01:(33,31);02:(30,27);03:(33,27);04:(31,16);05:(31,18);06:(19,25);07:(33,32);08:(33,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
27,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,28);01:(28,29);02:(33,33);03:(24,3);04:(28,25);05:(30,31);06:(29,28);07:(15,20);08:(3,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
28,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(12,2);01:(28,25);02:(12,33);03:(32,24);04:(31,33);05:(12,9);06:(4,32);07:(33,33);08:(19,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
29,dcta_parity_v1,custom,,0052925995df6e8da17ae514c045548f1377aceb6f1df572ef686c180af42b90,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,13);01:(22,11);02:(32,31);03:(33,6);04:(33,30);05:(32,33);06:(31,13);07:(31,24);08:(31,6)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
30,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(31,29);01:(32,1);02:(0,1);03:(30,32);04:(0,20);05:(1,20);06:(2,20);07:(33,33);08:(1,21)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
31,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(30,32);01:(30,13);02:(32,33);03:(21,2);04:(21,0);05:(22,0);06:(22,2);07:(21,1);08:(14,33)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
32,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(11,30);01:(33,6);02:(31,7);03:(24,23);04:(28,8);05:(16,33);06:(33,7);07:(33,27);08:(24,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
33,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(4,6);01:(4,7);02:(3,6);03:(3,7);04:(5,6);05:(33,30);06:(2,6);07:(3,8);08:(4,8)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
34,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
35,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(31,1);01:(31,2);02:(32,0);03:(33,17);04:(31,0);05:(6,29);06:(11,12);07:(0,5);08:(28,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
36,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(20,22);01:(30,32);02:(33,22);03:(33,28);04:(26,6);05:(22,0);06:(19,23);07:(33,21);08:(19,22)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
37,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(12,11);01:(33,20);02:(25,3);03:(13,10);04:(27,18);05:(13,11);06:(1,26);07:(14,10);08:(14,11)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
38,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(22,5);01:(23,4);02:(22,4);03:(33,31);04:(25,27);05:(33,32);06:(24,4);07:(32,29);08:(21,4)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
39,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(26,33);01:(29,27);02:(17,23);03:(27,32);04:(33,28);05:(8,2);06:(28,30);07:(32,26);08:(33,32)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
40,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(8,16);01:(9,16);02:(29,0);03:(7,15);04:(14,25);05:(29,1);06:(32,18);07:(33,24);08:(7,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
41,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,33);01:(7,20);02:(6,12);03:(7,13);04:(18,0);05:(9,20);06:(7,21);07:(6,13);08:(8,20)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
42,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(28,31);01:(28,32);02:(10,32);03:(27,32);04:(30,15);05:(11,33);06:(33,12);07:(12,32);08:(11,32)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
43,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,22);01:(26,14);02:(32,21);03:(24,26);04:(24,27);05:(24,25);06:(33,16);07:(32,18);08:(25,27)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
44,,,,,DGA,bernoulli,0.25,34,1156,9,140,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,,,,,failed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,RuntimeError,No result rows were recovered from the local or USB shard outputs.
45,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(8,25);01:(9,25);02:(25,13);03:(10,25);04:(8,26);05:(33,19);06:(9,26);07:(33,33);08:(25,14)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
46,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(33,15);01:(19,3);02:(32,26);03:(31,19);04:(31,17);05:(18,3);06:(24,12);07:(21,3);08:(29,0)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
47,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(6,17);01:(16,29);02:(30,17);03:(6,18);04:(33,5);05:(6,15);06:(6,16);07:(7,16);08:(29,20)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
48,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(30,28);01:(10,19);02:(33,23);03:(10,12);04:(28,23);05:(10,11);06:(33,33);07:(24,9);08:(10,10)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
49,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,DGA,bernoulli,drop_0.25,34,1156,9,140.0,128.444444,coverage_g34_d140_bernoulli_025_dga,,coverage,,,,,,,"00:(0,0);01:(0,4);02:(0,8);03:(0,12);04:(0,16);05:(0,21);06:(0,25);07:(0,29);08:(0,33)","00:(13,18);01:(14,19);02:(27,7);03:(14,18);04:(15,19);05:(33,31);06:(15,18);07:(13,17);08:(33,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0;08:0,,completed,grid_coverage,coverage,dga,5,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid34/density140/bernoulli_025/dga,coverage_g34_d140_bernoulli_025_dga,,
