mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,team_messages_per_step,DGA,100,94,94,3.43778601772879,3.41763474119289,0.191661539755038,3.39852993599897,3.47704209945862,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,CBAA,100,85,85,5.89535341876055,5.85374149659864,0.290238521420028,5.83275042009322,5.95795641742787,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,ACBBA,100,85,85,11.2042768578408,11.0744985673352,1.29236404533817,10.9255203915656,11.4830333241161,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,PI,100,85,85,3.22085920999848,2.96802841918295,0.427001843444471,3.12875704621501,3.31296137378194,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,HIPC,100,85,85,4.82186392492162,4.49216300940439,0.949765753970502,4.617004198035,5.02672365180824,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,DMCHBA,100,85,85,2.01414701409379,2.01343570057582,0.00694770741326744,2.01264842832438,2.01564559986319,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,team_messages_per_step,DGA,100,85,85,3.21929705044639,3.2156862745098,0.179101024389702,3.18066585450339,3.25792824638939,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,CBAA,100,77,77,5.7734208397264,5.75539568345324,0.29650472804623,5.70612252154273,5.84071915791008,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,ACBBA,100,77,77,10.9696881224949,10.727397260274,1.02145576123597,10.7378461033703,11.2015301416194,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,PI,100,77,77,3.43521582101226,3.35743519781719,0.456286974934096,3.3316513813336,3.53878026069092,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,HIPC,100,77,77,4.98223326181737,4.52449567723343,1.10660321574723,4.73106514113626,5.23340138249849,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,DMCHBA,100,77,77,2.01443156557089,2.01338432122371,0.00670786273029196,2.01290906748686,2.01595406365491,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,team_messages_per_step,DGA,100,77,77,3.09945843184654,3.08243243243243,0.124498940490243,3.07120063857001,3.12771622512306,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,CBAA,100,41,41,5.45379811455075,5.37152209492635,0.372306728545283,5.33628361130443,5.57131261779707,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,ACBBA,100,41,41,10.7774436540377,10.5019659239843,1.24537853456609,10.3843536864859,11.1705336215894,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,PI,100,41,41,3.63401987365319,3.68269230769231,0.451075464728529,3.49164288956995,3.77639685773643,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,HIPC,100,41,41,5.21709102295732,4.58311345646438,1.37048079955189,4.78451390839042,5.64966813752422,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,DMCHBA,100,41,41,2.01415966537447,2.0133155792277,0.00686954713375512,2.01199136876027,2.01632796198868,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,team_messages_per_step,DGA,100,41,41,3.02338726052885,3.03238341968912,0.0907849369628314,2.99473199874747,3.05204252231024,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,CBAA,100,24,24,5.40396175421857,5.44829978868448,0.21734496951344,5.31218502787768,5.49573848055946,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,ACBBA,100,24,24,10.3584467895904,10.0951913001319,1.15951618330925,9.8688260742749,10.848067504906,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,PI,100,24,24,3.71762091070627,3.69172327044025,0.318091437579311,3.58330268432427,3.85193913708828,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,HIPC,100,24,24,6.14680800030118,5.7200835377417,1.66352581898397,5.44436269323161,6.84925330737075,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,DMCHBA,100,24,24,2.01468713788899,2.01363378663523,0.00563735216757782,2.01230669297541,2.01706758280257,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,team_messages_per_step,DGA,100,24,24,2.92776385699675,2.93943263762063,0.132314383225349,2.87189239621521,2.9836353177783,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,CBAA,100,17,17,5.11608868437477,5.15544041450777,0.134651727912844,5.04685717824704,5.18532019050249,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,ACBBA,100,17,17,11.1282720782665,9.97910447761194,2.49503658363917,9.84544308522959,12.4111010713034,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,PI,100,17,17,3.92865335647299,4.01049475262369,0.300075106441114,3.77436902687417,4.08293768607181,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,HIPC,100,17,17,7.34648674533504,7.50867052023121,2.12350935681434,6.25467935951574,8.43829413115434,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,DMCHBA,100,17,17,2.01594660902966,2.01531213191991,0.00523479002449608,2.01325512928947,2.01863808876984,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,team_messages_per_step,DGA,100,17,17,2.94772700626305,2.95034079844206,0.129466294996627,2.88116160280091,3.01429240972519,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,team_messages_per_step,CBAA,100,100,100,4.75106200148149,4.75457664512735,0.122782537413633,4.72669928227295,4.77542472069003,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,team_messages_per_step,ACBBA,100,100,100,9.38239275057684,9.44375030385532,0.387444435782453,9.30551536885211,9.45927013230156,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,team_messages_per_step,PI,100,100,100,2.86590652736635,2.86854231787142,0.0320957000026611,2.85953804416477,2.87227501056793,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,team_messages_per_step,HIPC,100,100,100,4.56732251804287,4.5722490526433,0.0740233970276399,4.55263467012382,4.58201036596192,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,team_messages_per_step,DMCHBA,100,100,100,2.00451133426322,2.0042165424352,0.00299901384685233,2.00391626485195,2.0051064036745,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
