mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,duplicate_target_visits,DGA,500,500,2.03349090628771,2.04261335780134,0.719591655946869,1.97026371953961,2.09671809303581,500,125236,14,1.37981514486078e-83,0.999776447105788,1,percent metric change per +1 percentage point degradation,duplicate_target_visits,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,CBAA,500,500,0.128843654222345,0.115595072852748,0.115946840929008,0.118655942200276,0.139031366244415,493,116219,5552,1.89236251148166e-68,0.908812443028307,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,ACBBA,500,500,0.0938785322118886,0.0907608857445785,0.116172290198645,0.083671011006436,0.104086053417341,500,109211,16039,4.3259115562939e-47,0.743888223552894,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,PI,500,500,-0.0164514169076823,-0.0114038498826852,0.12555507605153,-0.0274833600591581,-0.0054194737562064,500,53733,71517,0.00594490837753129,-0.141988023952096,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,HIPC,500,500,-0.100977637659705,-0.104142964123294,0.116871259944966,-0.111246574100197,-0.0907087012192141,496,13469,109787,2.21170341910448e-51,-0.781446744986045,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,DMCHBA,500,500,0.151411974966667,0.151548529310286,0.127000916998147,0.14025299246616,0.162570957467174,499,118904,5846,6.96544120411947e-69,0.906276553106212,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,target_completion_gini,DGA,500,500,0.0914537043617099,0.0961392489596258,0.121084482709453,0.0808145715461772,0.102092837177243,499,107221,17529,5.08271914231646e-44,0.718973947895792,1,percent metric change per +1 percentage point degradation,workload_gini_targets_found,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,CBAA,500,500,0.048203149613057,0.0286790008607984,0.227386160302942,0.0282237806159414,0.0681825186101726,500,74005,51245,0.000430687275157473,0.181716566866267,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,ACBBA,500,500,0.207958549754327,0.196406531794158,0.307997434390205,0.180896241372636,0.235020858136018,500,103977,21273,1.79168355143645e-37,0.660311377245509,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,PI,500,500,0.805583210072136,0.793934441263233,0.275346390554608,0.781389797722038,0.829776622422233,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,HIPC,500,500,0.621210107092958,0.611070095943356,0.219505651866981,0.601923161881517,0.640497052304399,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,DMCHBA,500,500,0.518633594209766,0.507709241912357,0.259802252500759,0.495805973293528,0.541461215126004,500,125058,192,4.01479002584388e-83,0.996934131736527,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,gilbert_elliott,messages_per_target,DGA,500,500,0.36487140428031,0.340189310009931,0.283013347270036,0.340004331945373,0.389738476615247,500,121891,3359,4.33076904895316e-75,0.946363273453094,0,percent metric change per +1 percentage point degradation,messages_sent_total / completed_target_count,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,CBAA,500,500,0.299136014662947,0.258295056451008,0.253896994002924,0.27682726146669,0.321444767859204,460,104660,1370,2.97235312953275e-73,0.974158257097048,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,ACBBA,500,500,0.319138567897753,0.305599020851566,0.285760927651331,0.294030078397347,0.344247057398159,500,119209,6041,1.3007933810076e-68,0.903536926147705,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,PI,500,500,0.15424115909148,0.117399109738947,0.382476414011065,0.120634727644466,0.187847590538495,500,89000,36250,3.36131554191987e-16,0.421157684630739,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,HIPC,500,500,-0.181099113065918,-0.131283867231163,0.339954593211051,-0.210969349015982,-0.151228877115854,452,20495,81883,2.28915522659427e-28,-0.599621012326867,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,DMCHBA,500,500,0.325648288054979,0.316035034784268,0.247308740836846,0.303918414157604,0.347378161952355,493,118903,2868,4.57717804677183e-75,0.952895188509579,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,rayleigh_style,max_agent_steps,DGA,500,500,0.374974533002707,0.369409335943993,0.246849601762861,0.353285001529725,0.39666406447569,499,123138,1612,2.68064290290664e-79,0.97415631262525,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
