trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
28,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,492,60,432,462,33,0,2,2,997,1993,0,493,504,997,0,877,0,0.0,2.158008658008658,2.0300925925925926,0.0,0.0,0.0,clue:12;collision_intent:492;state:492;target:1,167,338,0.00721500721500723,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
29,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,522,222,300,480,45,0,0,0,1057,2112,0,523,534,1057,0,613,0,0.0,2.2020833333333334,2.0433333333333334,0.0,0.0,0.0,clue:12;collision_intent:522;state:522;target:1,177,358,0.0277777777777779,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
30,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,427,358,69,426,4,0,0,0,859,1716,0,429,430,859,0,143,0,0.0,2.016431924882629,2.072463768115942,0.0,0.0,0.0,clue:3;collision_intent:428;state:427;target:1,143,288,0.007824726134585402,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
31,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,506,135,371,473,36,0,0,0,1025,2050,0,507,518,1025,0,755,0,0.0,2.1670190274841437,2.035040431266846,0.0,0.0,0.0,clue:12;collision_intent:506;state:506;target:1,169,342,0.02255109231853436,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
32,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,118,118,0,121,0,0,0,0,237,474,0,119,118,237,0,0,0,0.0,1.9586776859504131,0.0,0.0,0.0,0.0,collision_intent:118;state:118;target:1,40,81,0.005509641873278293,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
33,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,547,61,486,524,26,0,1,1,1109,2217,0,550,559,1109,0,987,0,0.0,2.116412213740458,2.0308641975308643,0.0,0.0,0.0,clue:12;collision_intent:549;state:547;target:1,187,379,0.022900763358778775,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
34,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,170,84,86,168,5,0,0,0,344,685,0,171,173,344,0,176,0,0.0,2.0476190476190474,2.046511627906977,0.0,0.0,0.0,clue:3;collision_intent:170;state:170;target:1,57,116,0.023809523809523947,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
35,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,85,7,78,85,3,0,0,0,174,345,0,86,88,174,0,160,0,0.0,2.0470588235294116,2.051282051282051,0.0,0.0,0.0,clue:3;collision_intent:85;state:85;target:1,29,60,0.015686274509804088,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
36,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,673,268,405,598,78,0,0,0,1359,2715,0,674,685,1359,0,822,0,0.0,2.2725752508361206,2.0296296296296297,0.0,0.0,0.0,clue:12;collision_intent:673;state:673;target:1,227,458,0.021181716833890807,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
37,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,553,228,325,543,13,0,0,0,1116,2231,0,554,562,1116,0,660,0,0.0,2.0552486187845305,2.0307692307692307,0.0,0.0,0.0,clue:9;collision_intent:553;state:553;target:1,187,377,0.018416206261510304,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
38,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,534,256,278,518,19,0,0,0,1075,2147,0,535,540,1075,0,563,0,0.0,2.0752895752895753,2.0251798561151078,0.0,0.0,0.0,clue:6;collision_intent:534;state:534;target:1,180,362,0.015444015444015413,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
39,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,36,12,24,38,1,0,0,0,78,155,0,39,39,78,0,54,0,0.0,2.0526315789473686,2.25,0.0,0.0,0.0,clue:3;collision_intent:38;state:36;target:1,12,26,0.01754385964912286,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
40,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,446,201,245,416,33,0,0,0,899,1797,0,447,452,899,0,497,0,0.0,2.1610576923076925,2.0285714285714285,0.0,0.0,0.0,clue:6;collision_intent:446;state:446;target:1,150,302,0.03205128205128216,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
41,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,623,83,540,580,46,0,0,0,1256,2510,0,624,632,1256,0,1090,0,0.0,2.1655172413793102,2.0185185185185186,0.0,0.0,0.0,clue:9;collision_intent:623;state:623;target:1,210,424,0.011494252873563315,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
42,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,360,51,309,352,11,0,0,0,730,1457,0,361,369,730,0,628,0,0.0,2.0738636363636362,2.0323624595469254,0.0,0.0,0.0,clue:9;collision_intent:360;state:360;target:1,122,247,0.009469696969697017,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
43,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,157,63,94,157,3,0,0,0,325,649,0,159,166,325,0,199,0,0.0,2.070063694267516,2.117021276595745,0.0,0.0,0.0,clue:9;collision_intent:158;state:157;target:1,53,110,0.01273885350318471,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
44,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,27,27,0,30,0,0,0,0,55,108,0,28,27,55,0,0,0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,collision_intent:27;state:27;target:1,9,19,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
45,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,215,215,0,218,0,0,0,0,431,858,0,216,215,431,0,0,0,0.0,1.9770642201834863,0.0,0.0,0.0,0.0,collision_intent:215;state:215;target:1,72,145,0.003058103975535298,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
46,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,171,171,0,174,0,0,0,0,343,683,0,172,171,343,0,0,0,0.0,1.971264367816092,0.0,0.0,0.0,0.0,collision_intent:171;state:171;target:1,57,115,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
47,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,104,30,74,98,9,0,0,0,218,434,0,105,113,218,0,158,0,0.0,2.2244897959183674,2.135135135135135,0.0,0.0,0.0,clue:9;collision_intent:104;state:104;target:1,35,74,0.03401360544217691,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
48,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,218,204,14,220,1,0,0,0,440,876,0,219,221,440,0,32,0,0.0,2.0,2.2857142857142856,0.0,0.0,0.0,clue:3;collision_intent:218;state:218;target:1,73,148,0.0060606060606061,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
49,DMCHBA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,108,30,78,107,4,0,0,0,226,450,0,109,117,226,0,166,0,0.0,2.1121495327102804,2.128205128205128,0.0,0.0,0.0,clue:9;collision_intent:108;state:108;target:1,37,77,0.024922118380062308,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dmchba,g25_d220_ideal_dmchba
0,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,365,25,340,333,35,4,5,5,1053,2104,0,370,683,744,309,1003,309,0.0,3.1621621621621623,2.95,0.8465753424657534,0.9088235294117647,0.9279279279279279,clue:9;collision_intent:369;dga_entry:309;state:365;target:1,123,354,0.040040040040040026,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
1,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,38,38,0,41,0,0,0,0,78,154,0,40,38,78,0,0,0,0.0,1.9024390243902438,0.0,0.0,0.0,0.0,collision_intent:39;state:38;target:1,13,27,0.016260162601626105,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
2,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,97,97,0,100,0,0,0,0,196,389,0,99,97,196,0,0,0,0.0,1.96,0.0,0.0,0.0,0.0,collision_intent:98;state:97;target:1,33,67,0.006666666666666821,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
3,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,152,35,117,142,13,3,3,3,417,833,0,157,260,321,96,347,96,0.0,2.936619718309859,2.965811965811966,0.631578947368421,0.8205128205128205,0.676056338028169,clue:12;collision_intent:156;dga_entry:96;state:152;target:1,52,147,0.028169014084507227,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
4,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,149,72,77,147,5,2,1,1,387,772,0,151,236,303,84,243,84,0.0,2.63265306122449,3.155844155844156,0.5637583892617449,1.0909090909090908,0.5714285714285714,clue:3;collision_intent:150;dga_entry:84;state:149;target:1,50,136,0.02267573696145142,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
5,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,48,48,0,51,0,0,0,0,97,191,0,49,48,97,0,0,0,0.0,1.9019607843137254,0.0,0.0,0.0,0.0,collision_intent:48;state:48;target:1,16,33,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
6,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,170,60,110,167,6,1,0,0,473,944,0,171,302,344,129,353,129,0.0,2.8323353293413174,3.209090909090909,0.7588235294117647,1.1727272727272726,0.7724550898203593,clue:3;collision_intent:170;dga_entry:129;state:170;target:1,57,172,0.015968063872255467,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
7,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,164,152,12,165,2,0,0,0,380,759,0,165,215,335,45,76,45,0.0,2.303030303030303,6.333333333333333,0.27439024390243905,3.75,0.2727272727272727,clue:6;collision_intent:164;dga_entry:45;state:164;target:1,55,131,0.0121212121212122,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
8,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,114,72,42,115,2,5,1,1,323,644,0,116,207,236,87,179,87,0.0,2.8086956521739133,4.261904761904762,0.7631578947368421,2.0714285714285716,0.7565217391304347,clue:6;collision_intent:115;dga_entry:87;state:114;target:1,38,118,0.011594202898550732,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
9,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1,1,0,4,0,0,0,0,5,8,0,4,1,5,0,0,0,0.0,1.25,0.0,0.0,0.0,0.0,collision_intent:3;state:1;target:1,1,3,0.16666666666666674,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
10,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,56,56,0,59,0,0,0,0,114,225,0,58,56,114,0,0,0,0.0,1.9322033898305084,0.0,0.0,0.0,0.0,collision_intent:57;state:56;target:1,19,39,0.011299435028248705,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
11,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,475,209,266,439,39,2,3,3,1187,2371,0,478,709,959,228,769,228,0.0,2.703872437357631,2.8909774436090228,0.48,0.8571428571428571,0.5193621867881549,clue:6;collision_intent:477;dga_entry:228;state:475;target:1,159,404,0.047076689445709974,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
12,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,131,66,65,131,3,1,0,0,335,669,0,132,203,266,69,203,69,0.0,2.5572519083969465,3.123076923076923,0.5267175572519084,1.0615384615384615,0.5267175572519084,clue:3;collision_intent:131;dga_entry:69;state:131;target:1,44,113,0.0050890585241731845,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
13,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,178,42,136,168,13,3,1,1,490,979,0,180,310,364,126,406,126,0.0,2.9166666666666665,2.985294117647059,0.7078651685393258,0.9264705882352942,0.75,clue:6;collision_intent:179;dga_entry:126;state:178;target:1,61,173,0.04761904761904767,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
14,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,463,463,0,462,4,0,0,0,928,1853,0,465,463,928,0,0,0,0.0,2.0086580086580086,0.0,0.0,0.0,0.0,collision_intent:464;state:463;target:1,155,311,0.0043290043290042934,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
15,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,76,75,1,79,0,0,0,0,185,370,0,79,106,158,27,35,27,0.0,2.3417721518987342,35.0,0.35526315789473684,27.0,0.34177215189873417,clue:3;collision_intent:78;dga_entry:27;state:76;target:1,26,63,0.008438818565400963,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
16,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,179,176,3,182,0,0,0,0,390,778,0,181,209,363,27,37,27,0.0,2.142857142857143,12.333333333333334,0.15083798882681565,9.0,0.14835164835164835,clue:3;collision_intent:180;dga_entry:27;state:179;target:1,60,131,0.00366300366300365,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
17,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,326,104,222,312,17,3,7,5,989,1975,0,333,656,668,321,781,321,0.0,3.1698717948717947,3.518018018018018,0.9846625766871165,1.445945945945946,1.0288461538461537,clue:9;collision_intent:332;dga_entry:321;state:326;target:1,109,348,0.008547008547008517,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
18,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,118,90,28,120,1,2,0,0,297,592,0,119,178,243,54,117,54,0.0,2.475,4.178571428571429,0.4576271186440678,1.9285714285714286,0.45,clue:6;collision_intent:118;dga_entry:54;state:118;target:1,40,103,0.011111111111111294,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
19,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,538,283,255,502,39,4,2,2,1390,2779,0,540,850,1090,300,824,300,0.0,2.768924302788845,3.231372549019608,0.5576208178438662,1.1764705882352942,0.5976095617529881,clue:12;collision_intent:539;dga_entry:300;state:538;target:1,180,483,0.014608233731739695,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
20,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,402,118,284,357,48,2,5,4,1113,2224,0,408,705,813,300,877,300,0.0,3.1176470588235294,3.0880281690140845,0.746268656716418,1.056338028169014,0.8403361344537815,clue:3;collision_intent:407;dga_entry:300;state:402;target:1,135,393,0.031746031746031855,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
21,DGA,ideal,1.0,25,625,3,220,208.333333,g25_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,63,6,57,66,0,1,0,0,200,396,0,65,135,131,69,188,69,0.0,3.0303030303030303,3.2982456140350878,1.0952380952380953,1.2105263157894737,1.0454545454545454,clue:3;collision_intent:64;dga_entry:69;state:63;target:1,22,70,0.020202020202020332,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid25/density220/ideal/dga,g25_d220_ideal_dga
