trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.547905545121004,34.547905545121004,0,0,0,60,21,64,0,1,0,0,202,0,203,588,18,62,141,126,77,0.04285714285714286,20.3,7.7,collision_intent:62;dga_entry:77;state:64,0.30000000000000004,0.2421875,known_visit_core_500,10,4,8
460,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.223878702532964,33.223878702532964,0,0,0,66,20,69,1,1,0,0,183,0,224,650,19,68,156,138,86,0.04086021505376344,22.4,8.6,collision_intent:68;dga_entry:86;state:70,0.10000000000000009,0.10507246376811596,known_visit_core_500,10,4,8
461,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.24114983184038,40.24114983184038,0,0,0,59,23,63,0,1,0,0,247,0,220,635,22,62,158,125,95,0.04670912951167728,22.0,9.5,collision_intent:62;dga_entry:95;state:63,0.25,0.2658730158730158,known_visit_core_500,10,4,8
462,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.8691296295315,38.8691296295315,1,1,1,84,23,86,2,4,0,0,205,0,327,938,41,87,240,175,152,0.057103064066852366,32.7,15.2,collision_intent:87;dga_entry:152;state:88,0.3500000000000001,0.011627906976744207,known_visit_core_500,10,4,8
463,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.863074041625815,43.863074041625815,1,1,1,89,26,91,2,8,0,0,239,0,362,1037,46,92,270,185,177,0.057001239157372985,36.2,17.7,collision_intent:92;dga_entry:177;state:93,0.25,0.08516483516483508,known_visit_core_500,10,4,8
464,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.29410527392998,31.29410527392998,0,0,0,65,19,69,0,1,0,0,170,0,208,600,21,67,141,136,72,0.05,20.8,7.2,collision_intent:67;dga_entry:72;state:69,0.1499999999999999,0.07608695652173902,known_visit_core_500,10,4,8
465,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.09977900852104,31.09977900852104,0,0,0,60,19,63,1,5,0,0,173,0,240,680,37,63,177,127,113,0.07007575757575757,24.0,11.3,collision_intent:63;dga_entry:113;state:64,0.1499999999999999,0.0992063492063493,known_visit_core_500,10,4,8
466,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.31485947850689,37.31485947850689,0,0,0,85,22,88,1,4,0,0,193,0,312,909,25,86,226,175,137,0.03698224852071006,31.2,13.7,collision_intent:86;dga_entry:137;state:89,0.25,0.017045454545454586,known_visit_core_500,10,4,8
467,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.26859694188232,45.26859694188232,0,0,0,104,27,106,2,8,4,4,238,0,395,1150,32,107,288,215,180,0.03716608594657375,39.5,18.0,collision_intent:107;dga_entry:180;state:108,0.30000000000000004,0.009433962264151052,known_visit_core_500,10,4,8
468,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.04408290101919,39.04408290101919,0,0,0,65,23,69,0,3,0,0,230,0,275,793,29,69,206,138,137,0.04715447154471545,27.5,13.7,collision_intent:69;dga_entry:137;state:69,0.30000000000000004,0.19927536231884058,known_visit_core_500,10,4,8
469,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,41.16271517986022,41.16271517986022,2,2,2,86,24,84,6,0,0,0,221,0,246,716,19,88,158,178,68,0.040339702760084924,24.6,6.8,collision_intent:88;dga_entry:68;state:90,0.30000000000000004,0.0535714285714286,known_visit_core_500,10,4,8
470,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.88952108654948,29.88952108654948,1,1,1,51,18,49,6,2,0,0,177,0,197,570,18,54,143,109,88,0.04225352112676056,19.7,8.8,collision_intent:54;dga_entry:88;state:55,0.3500000000000001,0.26020408163265296,known_visit_core_500,10,4,8
471,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.31612181838399,32.31612181838399,0,0,0,53,19,57,0,2,0,0,193,0,227,652,26,56,171,113,114,0.050980392156862744,22.7,11.4,collision_intent:56;dga_entry:114;state:57,0.1499999999999999,0.2236842105263157,known_visit_core_500,10,4,8
472,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.18485084380351,37.18485084380351,0,0,0,62,22,66,0,2,0,0,220,0,213,612,24,65,148,131,82,0.05442176870748299,21.3,8.2,collision_intent:65;dga_entry:82;state:66,0.25,0.2272727272727273,known_visit_core_500,10,4,8
473,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.56315323150309,45.56315323150309,0,0,0,75,27,78,1,5,0,0,271,0,382,1094,49,80,302,159,223,0.05426356589147287,38.2,22.3,collision_intent:80;dga_entry:223;state:79,0.10000000000000009,0.20512820512820507,known_visit_core_500,10,4,8
474,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.90590369297254,35.90590369297254,0,0,0,73,21,77,0,2,0,0,199,0,299,871,24,76,223,153,146,0.035982008995502246,29.9,14.6,collision_intent:76;dga_entry:146;state:77,0.10000000000000009,0.10064935064935066,known_visit_core_500,10,4,8
475,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.06967852419963,34.06967852419963,0,0,0,71,21,73,2,3,0,0,184,0,238,686,25,74,164,149,89,0.05112474437627812,23.8,8.9,collision_intent:74;dga_entry:89;state:75,0.10000000000000009,0.08561643835616439,known_visit_core_500,10,4,8
476,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,46.944753641455875,46.944753641455875,1,1,1,70,27,70,4,0,0,0,288,0,280,817,20,73,207,147,133,0.032362459546925564,28.0,13.3,collision_intent:73;dga_entry:133;state:74,0.3500000000000001,0.22857142857142865,known_visit_core_500,10,4,8
477,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.10170182351279,43.10170182351279,1,1,1,85,25,87,2,4,0,0,238,0,298,851,40,88,210,177,121,0.06379585326953748,29.8,12.1,collision_intent:88;dga_entry:121;state:89,0.44999999999999996,0.07758620689655182,known_visit_core_500,10,4,8
478,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.272515781412665,33.272515781412665,0,0,0,57,20,61,0,1,0,0,196,0,200,578,20,60,140,121,79,0.04784688995215311,20.0,7.9,collision_intent:60;dga_entry:79;state:61,0.25,0.20901639344262302,known_visit_core_500,10,4,8
479,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.33067583720168,33.33067583720168,0,0,0,68,20,72,0,2,0,0,182,0,214,617,23,71,143,143,71,0.053864168618266976,21.4,7.1,collision_intent:71;dga_entry:71;state:72,0.10000000000000009,0.10416666666666674,known_visit_core_500,10,4,8
480,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.25955304083986,45.25955304083986,2,2,2,97,27,97,4,4,3,1,233,0,347,997,41,100,247,201,146,0.05555555555555555,34.7,14.6,collision_intent:100;dga_entry:146;state:101,0.1499999999999999,0.06443298969072164,known_visit_core_500,10,4,8
481,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.06385459845794,43.06385459845794,1,1,1,94,26,94,4,4,0,0,228,0,350,1012,35,97,253,195,155,0.046296296296296294,35.0,15.5,collision_intent:97;dga_entry:155;state:98,0.30000000000000004,0.0478723404255319,known_visit_core_500,10,4,8
482,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.477886635282296,36.477886635282296,0,0,0,58,22,62,0,0,0,0,220,0,229,658,26,60,169,122,107,0.051587301587301584,22.9,10.7,collision_intent:60;dga_entry:107;state:62,0.1499999999999999,0.2661290322580645,known_visit_core_500,10,4,8
483,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.01461418531308,39.01461418531308,0,0,0,66,23,70,0,5,0,0,231,0,309,889,35,69,240,139,170,0.04881450488145049,30.9,17.0,collision_intent:69;dga_entry:170;state:70,0.44999999999999996,0.19285714285714284,known_visit_core_500,10,4,8
484,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.868463309220964,42.868463309220964,1,1,1,84,25,86,2,3,2,1,233,0,316,915,30,88,228,176,140,0.04405286343612335,31.6,14.0,collision_intent:88;dga_entry:140;state:88,0.1499999999999999,0.08720930232558133,known_visit_core_500,10,4,8
485,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.269839165015846,31.269839165015846,1,1,1,72,19,73,3,0,0,0,161,0,251,726,22,74,177,150,101,0.04158790170132325,25.1,10.1,collision_intent:74;dga_entry:101;state:76,0.25,0.06506849315068486,known_visit_core_500,10,4,8
486,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.455162033265495,35.455162033265495,0,0,0,67,21,71,0,3,0,0,202,0,276,788,38,70,206,141,135,0.06168831168831169,27.6,13.5,collision_intent:70;dga_entry:135;state:71,0.10000000000000009,0.08098591549295775,known_visit_core_500,10,4,8
487,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.637629047192895,34.637629047192895,0,0,0,64,20,67,1,4,0,0,202,0,265,767,25,65,200,133,132,0.04187604690117253,26.5,13.2,collision_intent:65;dga_entry:132;state:68,0.25,0.1828358208955223,known_visit_core_500,10,4,8
488,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.380059509082955,38.380059509082955,0,0,0,76,23,79,1,4,0,0,209,0,290,837,30,80,210,160,130,0.04784688995215311,29.0,13.0,collision_intent:80;dga_entry:130;state:80,0.25,0.11708860759493667,known_visit_core_500,10,4,8
489,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.111383564024656,36.111383564024656,0,0,0,83,21,87,0,3,0,0,179,0,352,1013,40,84,268,171,181,0.049937578027465665,35.2,18.1,collision_intent:84;dga_entry:181;state:87,0.30000000000000004,0.008620689655172376,known_visit_core_500,10,4,8
490,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.30455113652206,37.30455113652206,0,0,0,78,22,82,0,2,0,0,199,0,257,751,17,81,176,163,94,0.03238095238095238,25.7,9.4,collision_intent:81;dga_entry:94;state:82,0.25,0.06707317073170738,known_visit_core_500,10,4,8
491,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.83656006571006,38.83656006571006,0,0,0,66,23,67,3,4,0,0,229,0,253,735,21,69,184,139,114,0.03825136612021858,25.3,11.4,collision_intent:69;dga_entry:114;state:70,0.25,0.1455223880597014,known_visit_core_500,10,4,8
492,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.545741864073506,34.545741864073506,0,0,0,62,20,65,1,1,0,0,197,0,249,713,31,65,184,131,118,0.056466302367941715,24.9,11.8,collision_intent:65;dga_entry:118;state:66,0.25,0.13461538461538458,known_visit_core_500,10,4,8
493,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.56979413477539,39.56979413477539,0,0,0,90,23,93,1,1,1,1,201,0,280,815,22,94,186,188,92,0.03963963963963964,28.0,9.2,collision_intent:94;dga_entry:92;state:94,0.1499999999999999,0.018817204301075252,known_visit_core_500,10,4,8
494,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.68443351662525,34.68443351662525,1,1,1,79,21,79,4,1,0,0,178,0,251,719,28,81,170,164,87,0.055226824457593686,25.1,8.7,collision_intent:81;dga_entry:87;state:83,0.3500000000000001,0.053797468354430444,known_visit_core_500,10,4,8
495,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.78067218391123,42.78067218391123,0,0,0,80,25,83,1,6,1,1,242,0,393,1127,49,83,310,167,226,0.05285868392664509,39.3,22.6,collision_intent:83;dga_entry:226;state:84,0.25,0.12349397590361444,known_visit_core_500,10,4,8
496,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.40780979905095,37.40780979905095,0,0,0,76,22,80,0,4,0,0,204,0,276,785,40,78,198,158,118,0.0676818950930626,27.6,11.8,collision_intent:78;dga_entry:118;state:80,0.10000000000000009,0.10000000000000009,known_visit_core_500,10,4,8
497,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,57.054304702214594,57.054304702214594,0,0,0,89,34,90,3,1,0,0,342,0,320,919,38,92,228,185,135,0.055800293685756244,32.0,13.5,collision_intent:92;dga_entry:135;state:93,0.1499999999999999,0.18333333333333335,known_visit_core_500,10,4,8
498,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,26.581363984216004,26.581363984216004,0,0,0,52,16,56,0,1,0,0,147,0,206,595,20,55,151,111,95,0.044444444444444446,20.6,9.5,collision_intent:55;dga_entry:95;state:56,0.1499999999999999,0.0803571428571428,known_visit_core_500,10,4,8
499,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.94013499439415,36.94013499439415,0,0,0,68,22,72,0,0,0,0,210,0,278,808,23,71,207,143,135,0.0372168284789644,27.8,13.5,collision_intent:71;dga_entry:135;state:72,0.30000000000000004,0.1875,known_visit_core_500,10,4,8
