trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.60725245349462,174.60725245349462,5,5,5,99,32,92,11,0,141,2,1121,3,398,510,684,105,293,208,190,0.7781569965870307,39.8,19.0,collision_intent:105;hipc_entry:190;state:103,0.30000000000000004,0.20108695652173902,known_visit_core_500,10,4,8
467,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.598703440542664,49.598703440542664,2,2,2,85,28,80,9,1,0,0,291,0,267,381,420,88,179,177,90,0.7821229050279329,26.7,9.0,collision_intent:88;hipc_entry:90;state:89,0.3500000000000001,0.2562500000000001,known_visit_core_500,10,4,8
468,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.59618191193869,42.59618191193869,2,2,2,78,25,79,3,2,0,0,242,0,240,316,403,79,161,161,79,0.8360995850622407,24.0,7.9,collision_intent:79;hipc_entry:79;state:82,0.25,0.20569620253164556,known_visit_core_500,10,4,8
469,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.75821462449983,69.75821462449983,6,6,6,103,40,90,17,0,1,1,428,0,313,435,504,107,206,214,99,0.8155339805825242,31.3,9.9,collision_intent:107;hipc_entry:99;state:107,0.6000000000000001,0.26111111111111107,known_visit_core_500,10,4,8
470,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,29.462724253861925,29.462724253861925,1,1,1,56,18,59,1,1,0,0,168,0,172,228,288,57,115,117,55,0.8347826086956521,17.2,5.5,collision_intent:57;hipc_entry:55;state:60,0.3500000000000001,0.18220338983050843,known_visit_core_500,10,4,8
471,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.116935724645764,39.116935724645764,1,1,1,57,23,58,3,0,27,1,215,0,234,256,446,61,173,122,112,0.859344894026975,23.4,11.2,collision_intent:61;hipc_entry:112;state:61,0.44999999999999996,0.3189655172413792,known_visit_core_500,10,4,8
472,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.77305954275744,63.77305954275744,2,2,2,77,37,76,5,1,0,0,411,0,235,342,363,80,155,161,74,0.7806451612903226,23.5,7.4,collision_intent:80;hipc_entry:74;state:81,0.3500000000000001,0.3421052631578947,known_visit_core_500,10,4,8
473,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.353464828809464,58.353464828809464,3,3,3,81,34,74,11,1,0,0,369,0,254,357,402,85,169,170,84,0.7928994082840237,25.4,8.4,collision_intent:85;hipc_entry:84;state:85,0.3999999999999999,0.33783783783783794,known_visit_core_500,10,4,8
474,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.21043447676841,44.21043447676841,0,0,0,79,26,81,2,5,4,4,260,0,310,409,519,83,227,166,144,0.7643593519882179,31.0,14.4,collision_intent:83;hipc_entry:144;state:83,0.44999999999999996,0.2191358024691359,known_visit_core_500,10,4,8
475,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.414874709697514,42.414874709697514,4,4,4,91,25,87,8,0,0,0,225,0,276,369,459,92,184,187,89,0.8315217391304348,27.6,8.9,collision_intent:92;hipc_entry:89;state:95,0.44999999999999996,0.10057471264367823,known_visit_core_500,10,4,8
476,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.56570712152404,46.56570712152404,3,3,3,85,27,79,10,3,1,1,270,0,274,402,420,88,186,177,97,0.7526881720430108,27.4,9.7,collision_intent:88;hipc_entry:97;state:89,0.3999999999999999,0.19303797468354422,known_visit_core_500,10,4,8
477,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.54513249713503,38.54513249713503,1,1,1,73,23,74,3,3,0,0,217,0,236,349,359,77,159,154,82,0.7526205450733753,23.6,8.2,collision_intent:77;hipc_entry:82;state:77,0.30000000000000004,0.15540540540540548,known_visit_core_500,10,4,8
478,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.84166475294483,36.84166475294483,0,0,0,47,22,51,0,1,0,0,239,0,197,213,377,50,147,101,96,0.8568181818181818,19.7,9.6,collision_intent:50;hipc_entry:96;state:51,0.5,0.3970588235294117,known_visit_core_500,10,4,8
479,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.80871704231705,46.80871704231705,0,0,0,73,27,76,1,0,15,1,255,0,224,276,396,76,148,153,71,0.8918918918918919,22.4,7.1,collision_intent:76;hipc_entry:71;state:77,0.25,0.26973684210526305,known_visit_core_500,10,4,8
480,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.358443154014395,53.358443154014395,1,1,1,101,31,102,3,2,0,0,303,0,290,418,452,105,185,210,80,0.8144144144144144,29.0,8.0,collision_intent:105;hipc_entry:80;state:105,0.25,0.11764705882352944,known_visit_core_500,10,4,8
481,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,50.819076702487536,50.819076702487536,1,1,1,64,29,66,2,0,0,0,327,0,190,255,315,67,123,135,55,0.8536585365853658,19.0,5.5,collision_intent:67;hipc_entry:55;state:68,0.3999999999999999,0.3484848484848484,known_visit_core_500,10,4,8
482,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,47.92249669448415,47.92249669448415,0,0,0,81,28,84,1,8,17,3,277,0,281,401,442,87,194,172,109,0.7594501718213058,28.1,10.9,collision_intent:87;hipc_entry:109;state:85,0.10000000000000009,0.14880952380952372,known_visit_core_500,10,4,8
483,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.09303182497207,39.09303182497207,2,2,2,70,23,69,5,2,0,0,228,0,251,286,467,72,179,146,105,0.8696461824953445,25.1,10.5,collision_intent:72;hipc_entry:105;state:74,0.55,0.25724637681159424,known_visit_core_500,10,4,8
484,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.17034499591291,39.17034499591291,2,2,2,77,23,77,4,3,4,4,224,0,258,369,405,83,175,164,94,0.7714285714285715,25.8,9.4,collision_intent:83;hipc_entry:94;state:81,0.30000000000000004,0.14610389610389607,known_visit_core_500,10,4,8
485,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.97276009879405,51.97276009879405,4,4,4,76,31,73,7,0,27,1,301,0,240,334,386,79,161,159,81,0.7991718426501035,24.0,8.1,collision_intent:79;hipc_entry:81;state:80,0.25,0.22945205479452047,known_visit_core_500,10,4,8
486,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.254876393097106,63.254876393097106,2,2,2,76,37,74,6,0,27,1,385,0,247,330,411,79,168,159,88,0.8154761904761905,24.7,8.8,collision_intent:79;hipc_entry:88;state:80,0.44999999999999996,0.3513513513513513,known_visit_core_500,10,4,8
487,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.2071484605734,41.2071484605734,0,0,0,48,24,52,0,0,0,0,272,0,194,191,391,50,144,102,92,0.9050925925925926,19.4,9.2,collision_intent:50;hipc_entry:92;state:52,0.44999999999999996,0.45192307692307687,known_visit_core_500,10,4,8
488,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,225.79088552940996,225.79088552940996,11,11,11,171,52,129,46,4,121,5,1426,3,685,1045,1009,182,503,357,328,0.6690981432360743,68.5,32.8,collision_intent:182;hipc_entry:328;state:175,0.3500000000000001,0.11821705426356588,known_visit_core_500,10,4,8
489,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,65.35029812503225,65.35029812503225,5,5,5,114,38,104,14,0,2,2,375,0,303,429,480,116,187,234,69,0.8556149732620321,30.3,6.9,collision_intent:116;hipc_entry:69;state:118,0.6000000000000001,0.25,known_visit_core_500,10,4,8
490,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,64.62222487840907,64.62222487840907,6,6,6,96,38,88,12,2,0,0,395,0,308,422,502,103,205,203,105,0.816260162601626,30.8,10.5,collision_intent:103;hipc_entry:105;state:100,0.5,0.28409090909090917,known_visit_core_500,10,4,8
491,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.79239983341103,45.79239983341103,4,4,4,95,27,88,11,0,0,0,245,0,301,376,527,98,203,197,104,0.8653530377668309,30.1,10.4,collision_intent:98;hipc_entry:104;state:99,0.1499999999999999,0.06818181818181812,known_visit_core_500,10,4,8
492,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.21603511395921,44.21603511395921,4,4,4,89,26,80,13,2,0,0,244,0,291,401,471,94,197,187,104,0.7983050847457627,29.1,10.4,collision_intent:94;hipc_entry:104;state:93,0.44999999999999996,0.13749999999999996,known_visit_core_500,10,4,8
493,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,197.5005223970447,197.5005223970447,10,10,10,159,45,126,37,5,120,5,1265,3,607,857,964,170,437,333,274,0.7353165522501907,60.7,27.4,collision_intent:170;hipc_entry:274;state:163,0.25,0.08730158730158721,known_visit_core_500,10,4,8
494,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,50.25632410779617,50.25632410779617,1,1,1,84,30,87,1,3,0,0,297,0,265,362,431,87,178,175,90,0.8101503759398496,26.5,9.0,collision_intent:87;hipc_entry:90;state:88,0.44999999999999996,0.24425287356321834,known_visit_core_500,10,4,8
495,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.73951233175011,61.73951233175011,5,5,5,101,36,93,12,1,1,1,366,0,305,413,502,104,201,209,96,0.8325041459369817,30.5,9.6,collision_intent:104;hipc_entry:96;state:105,0.3999999999999999,0.260752688172043,known_visit_core_500,10,4,8
496,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,68.24408858386276,68.24408858386276,2,2,2,88,39,87,5,2,0,0,437,0,262,370,416,91,171,183,79,0.8109161793372319,26.2,7.9,collision_intent:91;hipc_entry:79;state:92,0.55,0.29022988505747116,known_visit_core_500,10,4,8
497,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,63.67187233252587,63.67187233252587,3,3,3,89,37,83,10,4,0,0,395,0,270,402,408,93,177,186,84,0.768361581920904,27.0,8.4,collision_intent:93;hipc_entry:84;state:93,0.44999999999999996,0.27409638554216875,known_visit_core_500,10,4,8
498,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,94.9950679335435,94.9950679335435,3,3,3,85,39,84,5,5,76,2,570,0,298,384,509,90,208,179,119,0.8170144462279294,29.8,11.9,collision_intent:90;hipc_entry:119;state:89,0.55,0.36309523809523814,known_visit_core_500,10,4,8
499,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,194.40845564004275,194.40845564004275,8,8,8,155,43,126,33,1,9,3,1344,3,460,686,694,165,295,324,136,0.784180790960452,46.0,13.6,collision_intent:165;hipc_entry:136;state:159,0.5,0.1706349206349207,known_visit_core_500,10,4,8
